السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الرياض,مزرعة البكر ودواجن الأخوين,منطقة مفتوحة تابعة لبلدية السلي,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,الأندلس,شقة,سكني,555,31014.28,271.05
2026,1,الرياض,المجمعة,الفيحاء,محل,تجاري,16,0,0
2026,1,الرياض,عفيف,الريان,محل,تجاري,20,0,0
2026,1,الرياض,الشعراء,الشعراء,شقة,سكني,3,14666.66,67.74
2026,1,الرياض,الرياض,العود,معرض تجاري,تجاري,8,0,0
2026,1,الرياض,الجبيلة,عقرباء,دور,سكني,36,41764.66,179.03
2026,1,الرياض,الجبيلة,العدل,استديو,سكني,6,10750,183.57
2026,1,الرياض,المزاحمية,غرناطة,دوبلاكس,سكني,2,19000,113.88
2026,1,الرياض,الأحمر,ال ظافر,شقة,سكني,1,30000,260.86
2026,1,الرياض,الرياض,العريجاء الغربي,دور,سكني,325,27057.16,115.15
2026,1,الرياض,الرياض,أم سليم,مكتب,تجاري,5,0,0
2026,1,الرياض,عفيف,الريان,دوبلاكس,سكني,1,7008,34.18
2026,1,الرياض,الحسى,الحسى,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,النرجس,مكتب,تجاري,215,0,0
2026,1,الرياض,الخرج,السيح,محل,تجاري,172,0,0
2026,1,الرياض,المزاحمية,طويق,استديو,سكني,4,16166.66,687.96
2026,1,الرياض,الرياض,الفاروق,دور,سكني,14,36852.5,214.17
2026,1,الرياض,الرياض,خشم العان,محل,تجاري,23,0,0
2026,1,الرياض,الرياض,النزهة,دور,سكني,49,60676.19,273.9
2026,1,الرياض,الرياض,الوشام,معرض تجاري,تجاري,32,0,0
2026,1,الرياض,الخرج,طويق,فيلا,سكني,12,26700,74.25
2026,1,الرياض,الرياض,منفوحة الجديدة,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,القويعية,الزهور,فيلا,سكني,2,25000,37.78
2026,1,الرياض,الرياض,صياح,شقة,سكني,132,14824.31,161.41
2026,1,الرياض,الرياض,الرماية,محل,تجاري,3,0,0
2026,1,الرياض,الرياض,الندوة,فيلا,سكني,5,51666.66,175.09
2026,1,الرياض,الرياض,أم سليم,محل,تجاري,65,0,0
2026,1,الرياض,الرياض,الملقا,مكتب,تجاري,307,0,0
2026,1,الرياض,السكران,السكران,شقة,سكني,1,10000,66.66
2026,1,الرياض,الزلفي,الخالدية,دور,سكني,1,9000,60
2026,1,الرياض,الخرج,الخالدية,مكتب,تجاري,3,0,0
2026,1,الرياض,منيه,منيه,شقة,سكني,2,4500,23.68
2026,1,الرياض,الغالبية,الغالبية,دور,سكني,1,8000,53.33
2026,1,الرياض,الشرميه,الشرميه,محل,تجاري,4,0,0
2026,1,الرياض,القويعية,الجفونية,شقة,سكني,1,6000,57.14
2026,1,الرياض,الرياض,الحزم,استديو,سكني,30,12033.33,244.02
2026,1,الرياض,الرياض,النرجس,دور,سكني,446,66797.46,325.83
2026,1,الرياض,شقراء,قرطبة,فيلا,سكني,2,27000,98
2026,1,الرياض,الرياض,الضباط,مكتب,تجاري,53,0,0
2026,1,الرياض,الصفويه,الصفويه,شقة,سكني,1,17000,170
2026,1,الرياض,المزاحمية,شخيب,دور,سكني,1,8000,40
2026,1,الرياض,ضرما,الريان,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,حوطه بنى تميم,السلام,دور,سكني,4,14000,70.66
2026,1,الرياض,الرياض,التعاون,معرض تجاري,تجاري,43,0,0
2026,1,الرياض,الرياض,الوشام,فيلا,سكني,12,47305.22,150.23
2026,1,الرياض,الرين,الناصفة,شقة,سكني,2,12500,125
2026,1,الرياض,الخرج,مشرف,شقة,سكني,615,15414.84,103.81
2026,1,الرياض,القويعية,الزهور,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الرياض,الفاخرية,استديو,سكني,4,14375,385.41
2026,1,الرياض,عفيف,النخيل,دور,سكني,13,13625,40.74
2026,1,الرياض,مرات,المدرجية,محل,تجاري,7,0,0
2026,1,الرياض,عفيف,النهضة,محل,تجاري,6,0,0
2026,1,الرياض,السليل,النخيل,دور,سكني,3,17666.66,111.68
2026,1,الرياض,عفيف,الضباب,فيلا,سكني,2,20000,85
2026,1,الرياض,مزارع البطين ومزرعه دواجن,قصور ال مقبل,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,الزهرة,استديو,سكني,44,16740.25,417.75
2026,1,الرياض,المجمعة - برزان,برزان,شقة,سكني,1,18000,180
2026,1,الرياض,القويعية,1045 مخطط رقم,دور,سكني,2,17000,66.33
2026,1,الرياض,الغاط,الإسكان,شقة,سكني,1,18000,60
2026,1,الرياض,الأرطاوية,الفيصلية,محل,تجاري,8,0,0
2026,1,الرياض,الرياض,القيروان,دوبلاكس,سكني,15,69620,339.07
2026,1,الرياض,ثادق,الخالدية,محل,تجاري,9,0,0
2026,1,الرياض,الرياض,النور,محل,تجاري,112,0,0
2026,1,الرياض,عين القنور,عين القنور,شقة,سكني,1,19000,76
2026,1,الرياض,الزلفي,الطرغشه,استديو,سكني,2,8000,66.66
2026,1,الرياض,الجبيلة,الأمير سلطان,شقة,سكني,4,26000,168.17
2026,1,الرياض,الدلم,العليا,دور,سكني,1,19000,47.5
2026,1,الرياض,الدوادمي,حطين,دوبلاكس,سكني,4,14666.66,81.11
2026,1,الرياض,الرياض,الخالدية,دوبلاكس,سكني,3,27000,210.6
2026,1,الرياض,عفيف,اليمامة,شقة,سكني,18,12524.7,74.8
2026,1,الرياض,الرياض,العلا,محل,تجاري,27,0,0
2026,1,الرياض,البديع,البديع الشمالي,محل,تجاري,16,0,0
2026,1,الرياض,التوضيحيه,التوضيحيه,شقة,سكني,1,18000,120
2026,1,الرياض,ملهم,ملهم,شقة,سكني,120,19100,163.96
2026,1,الرياض,حجيلاء,حجيلاء,شقة,سكني,1,12000,80
2026,1,الرياض,حوطه سدير,الشبيلية2,دور,سكني,6,21180,123.61
2026,1,الرياض,الزلفي,الطرغشه,شقة,سكني,3,9166.66,78.88
2026,1,الرياض,الرياض,ظهرة البديعة,معرض تجاري,تجاري,44,0,0
2026,1,الرياض,الهميج,الهميج,شقة,سكني,1,18000,60
2026,1,الرياض,وادي الدواسر,المقابل,دور,سكني,2,21500,58.76
2026,1,الرياض,الرياض,التعاون,دور,سكني,67,68518.51,294.61
2026,1,الرياض,وادي الدواسر,الرويساء,شقة,سكني,1,18000,180
2026,1,الرياض,الرياض,المعيزيلة,استديو,سكني,33,20988.88,721.84
2026,1,الرياض,ام سديره,ام سديره,شقة,سكني,3,18000,88.7
2026,1,الرياض,ضرما,اليمامة,محل,تجاري,2,0,0
2026,1,الرياض,الرياض,ظهرة لبن,فيلا,سكني,98,49379.08,181.04
2026,1,الرياض,الرياض,الضباط,دور,سكني,22,62360.61,395.45
2026,1,الرياض,حريملاء,حي ج6,دور,سكني,2,26500,119.27
2026,1,الرياض,الرين,الرين القديم,محل,تجاري,12,0,0
2026,1,الرياض,الرياض,منطقة مفتوحة تابعة لبلدية الشرق,دور,سكني,1,45000,375
2026,1,الرياض,الرياض,السويدي الغربي,فيلا,سكني,12,43272.72,152.67
2026,1,الرياض,الرياض,منطقة مفتوحة تابعة لبلدية العزيزية,محل,تجاري,3,0,0
2026,1,الرياض,الدمثى,الدمثى,شقة,سكني,1,5000,83.33
2026,1,الرياض,الرياض,ظهرة العودة شرق,استديو,سكني,5,14600,383.33
2026,1,الرياض,الجمش,مخطط رقم 242,دور,سكني,2,8500,42.5
2026,1,الرياض,الرياض,السعادة,دوبلاكس,سكني,2,51500,280.43
2026,1,الرياض,شقراء,قرطبة,محل,تجاري,10,0,0
2026,1,الرياض,الرياض,هيت,شقة,سكني,2,26000,373.33
2026,1,الرياض,الرياض,الزهراء,استديو,سكني,12,23477.77,538.25
2026,1,الرياض,الأرطاوية,الخليج,شقة,سكني,11,15081.81,115.26
2026,1,الرياض,الرياض,طيبة,استديو,سكني,6,14365,316.16
2026,1,الرياض,المجمعة,الصناعية الثانية,دور,سكني,1,36000,200
2026,1,الرياض,الرياض,الإزدهار,فيلا,سكني,36,107016.12,371.25
2026,1,الرياض,الرياض,المشاعل,شقة,سكني,558,32397.79,311.43
2026,1,الرياض,الرياض,الشفاء,دور,سكني,246,27539.59,135.32
2026,1,الرياض,الأفلاج,الملك فهد,استديو,سكني,2,5000,100
2026,1,الرياض,عفيف,الشلال,محل,تجاري,1,0,0
2026,1,الرياض,الدوادمي,بدر,محل,تجاري,23,0,0
2026,1,الرياض,الرياض,الملقا,معرض تجاري,تجاري,128,0,0
2026,1,الرياض,حوطه سدير,الشفاء,دور,سكني,10,13111.11,85.03
2026,1,الرياض,ساجر,النخيل,فيلا,سكني,1,18000,120
2026,1,الرياض,الرياض,الملك فيصل,شقة,سكني,1736,34108.37,282.07
2026,1,الرياض,وادي الدواسر,القيروان,دور,سكني,4,21350,110.08
2026,1,الرياض,الرياض,السلي,استديو,سكني,72,17360.94,475.13
2026,1,الرياض,الدوادمي,الحرمين,شقة,سكني,122,10201.52,87.58
2026,1,الرياض,الرياض,بنبان,محل,تجاري,17,0,0
2026,1,الرياض,الرياض,أم الحمام الغربي,معرض تجاري,تجاري,10,0,0
2026,1,الرياض,الرياض,الياسمين,معرض تجاري,تجاري,109,0,0
2026,1,الرياض,الغاط,العرنية,محل,تجاري,1,0,0
2026,1,الرياض,المجمعة,الجامعيين,فيلا,سكني,2,44000,133.8
2026,1,الرياض,الرغيب,الرغيب,شقة,سكني,1,5000,41.66
2026,1,الرياض,الرياض,قرطبة,معرض تجاري,تجاري,80,0,0
2026,1,الرياض,المجمعة,الفيحاء,شقة,سكني,29,12973.63,119.23
2026,1,الرياض,الرياض,الأندلس,محل,تجاري,165,0,0
2026,1,الرياض,الرياض,السلام,دور,سكني,232,40830.06,190.17
2026,1,الرياض,حوطه سدير,الحلة الطالعية,دور,سكني,1,7000,70
2026,1,الرياض,الجلة,مخطط رقم 1209,محل,تجاري,2,0,0
2026,1,الرياض,الرياض,السلام,استديو,سكني,217,18919.36,762.97
2026,1,الرياض,الحيانية,حي الحيانية القديمة,شقة,سكني,4,15000,118.98
2026,1,الرياض,ثادق,مخطط رقم 133 ,دور,سكني,1,8000,44.44
2026,1,الرياض,الرياض,اليمامة,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,حوطه سدير,ج11,شقة,سكني,7,16080,198.91
2026,1,الرياض,المجمعة,الملك سلمان,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الرين,الصفاء,شقة,سكني,9,14250,124.51
2026,1,الرياض,حوطه بنى تميم,الفرعة الشرقية,شقة,سكني,4,12125,83.03
2026,1,الرياض,الرياض,العزيزية,مكتب,تجاري,107,0,0
2026,1,الرياض,الرياض,الإزدهار,معرض تجاري,تجاري,35,0,0
2026,1,الرياض,رماح,الإزدهار,شقة,سكني,1,15500,77.5
2026,1,الرياض,واسط,واسط,دور,سكني,1,15000,67.56
2026,1,الرياض,الدوادمي,العزيزية,محل,تجاري,6,0,0
2026,1,الرياض,الرياض,الفوطة,محل,تجاري,320,0,0
2026,1,الرياض,المجمعة,الأمير سلطان بن عبدالعزيز,شقة,سكني,348,15309.09,147.59
2026,1,الرياض,الدوادمي,الخالدية,شقة,سكني,183,11661.66,81.57
2026,1,الرياض,مزارع جفن الغربيه والشقيم,روضة الطويل,شقة,سكني,1,14000,63.63
2026,1,الرياض,الرياض,الوزارات,شقة,سكني,2384,23783.11,256.89
2026,1,الرياض,الرياض,الصفاء,دوبلاكس,سكني,3,38500,149.48
2026,1,الرياض,الرياض,الصفاء,شقة,سكني,151,39971.9,330.28
2026,1,الرياض,بدايع العضيان,الإزدهار,شقة,سكني,2,20000,66.66
2026,1,الرياض,الخرج,العدامة,محل,تجاري,2,0,0
2026,1,الرياض,الرياض,النزهة,محل,تجاري,125,0,0
2026,1,الرياض,حريملاء,النخيل,دور,سكني,3,12333.33,96.92
2026,1,الرياض,مرات,الحزم,فيلا,سكني,1,85000,317.16
2026,1,الرياض,الخرج,الخالدية,استديو,سكني,39,15790.47,283.17
2026,1,الرياض,المجمعة,الصناعية الأولى,محل,تجاري,1,0,0
2026,1,الرياض,العسيله,العسيله,شقة,سكني,2,17000,110
2026,1,الرياض,الرياض,المعذر الشمالي,دوبلاكس,سكني,2,77500,234.12
2026,1,الرياض,الرياض,الوادي,دور,سكني,134,58400,300.25
2026,1,الرياض,الرياض,عليشة,محل,تجاري,27,0,0
2026,1,الرياض,وادي الدواسر,اللدام الشمالي,شقة,سكني,92,15238.29,112.97
2026,1,الرياض,الرياض,طويق,مكتب,تجاري,67,0,0
2026,1,الرياض,العفجة,العفجة,شقة,سكني,2,9000,75
2026,1,الرياض,الرياض,مغرزات,استديو,سكني,12,24600,480.07
2026,1,الرياض,الزلفي,الفاروق,استديو,سكني,3,14400,246.85
2026,1,الرياض,وادي الدواسر,الروضة,شقة,سكني,94,17680,126.85
2026,1,الرياض,الشحاطيه,الشحاطيه,شقة,سكني,1,18000,72
2026,1,الرياض,عفيف,الدانة,شقة,سكني,9,13187.5,99.01
2026,1,الرياض,الزلفي,الندى,فيلا,سكني,1,12000,80
2026,1,الرياض,المجمعة - تمير,المراجيم,محل,تجاري,4,0,0
2026,1,الرياض,عشيرة سدير,عشيرة سدير,دور,سكني,4,17000,126.38
2026,1,الرياض,الرياض,الدار البيضاء,مكتب,تجاري,24,0,0
2026,1,الرياض,الرياض,الفوطة,مكتب,تجاري,171,0,0
2026,1,الرياض,المزاحمية,الأندلس,دور,سكني,11,27840,85.89
2026,1,الرياض,الرياض,الثليما,شقة,سكني,13,92222.22,1231.95
2026,1,الرياض,الخرج,السهباء,شقة,سكني,30,16400,112.26
2026,1,الرياض,الغاط,المصيف,محل,تجاري,1,0,0
2026,1,الرياض,الحزم والبطينه,الحزم والبطينه,شقة,سكني,5,13800,112.8
2026,1,الرياض,الزلفي,الخليج,دوبلاكس,سكني,1,20004,111.13
2026,1,الرياض,الأفلاج,الاذاعة,شقة,سكني,2,8900,44.5
2026,1,الرياض,أشيقر,مخطط رقم 250-أ,دور,سكني,1,18000,120
2026,1,الرياض,محطه الشلوى,محطه الشلوى,شقة,سكني,1,18000,60
2026,1,الرياض,الدلم,الصحنة,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,الرياض,بنبان,شقة,سكني,26,21904.76,162.99
2026,1,الرياض,ثادق,الفيصلية,فيلا,سكني,1,8000,20
2026,1,الرياض,الرين,المعيزيلة,شقة,سكني,1,16000,160
2026,1,الرياض,رماح,النخيل,شقة,سكني,32,15295.83,73.14
2026,1,الرياض,المزاحمية,غرناطة,شقة,سكني,101,17390.54,142.39
2026,1,الرياض,روضه سدير,المنار,فيلا,سكني,1,13000,20.63
2026,1,الرياض,الرياض,الفلاح,دور,سكني,41,58034.48,232.61
2026,1,الرياض,وادي الدواسر,طويق ,شقة,سكني,1,18000,180
2026,1,الرياض,الرياض,حطين,دور,سكني,45,69611.29,328.05
2026,1,الرياض,الرياض,المصفاة,دور,سكني,7,64100,285.99
2026,1,الرياض,الرياض,النفل,دور,سكني,112,61754.94,266.31
2026,1,الرياض,الرياض,الرماية,فيلا,سكني,1,64000,189.91
2026,1,الرياض,الرياض,المنار,محل,تجاري,61,0,0
2026,1,الرياض,الدوادمي,اليمامة,دور,سكني,1,10000,50
2026,1,الرياض,حريملاء,حي ج3,استديو,سكني,5,13200,330
2026,1,الرياض,عفيف,اليمامة,دوبلاكس,سكني,1,12000,40
2026,1,الرياض,الرياض,الدار البيضاء,دوبلاكس,سكني,1,20000,66.66
2026,1,الرياض,الهدار,الفيحاء,دور,سكني,1,10000,33.33
2026,1,الرياض,الرياض,ثليم,شقة,سكني,903,15841.04,185.45
2026,1,الرياض,براحه المفرق,براحه المفرق,فيلا,سكني,1,12000,93.6
2026,1,الرياض,الرياض,أم الحمام الغربي,دور,سكني,169,40017.6,254.15
2026,1,الرياض,المنصوره,المنصوره,شقة,سكني,8,17250,96.51
2026,1,الرياض,الرياض,حي_001022142,فيلا,سكني,5,115666.66,391.06
2026,1,الرياض,رماح,الورود,دور,سكني,13,22860,76.79
2026,1,الرياض,افقرة,افقرة,فيلا,سكني,1,220000,122.22
2026,1,الرياض,الدوادمي,الملك فهد,دور,سكني,6,12677.83,35.79
2026,1,الرياض,عنان,عنان,دور,سكني,1,18000,45
2026,1,الرياض,الرياض,الملقا,استديو,سكني,180,35183.11,852.08
2026,1,الرياض,شقراء,النزهة,دوبلاكس,سكني,1,28000,70
2026,1,الرياض,الدوادمي,حطين,محل,تجاري,14,0,0
2026,1,الرياض,الزلفي,قرطبة,شقة,سكني,15,10400,97.16
2026,1,الرياض,الرياض,النخيل,فيلا,سكني,55,174841.59,464.29
2026,1,الرياض,الحصاة,القدس,شقة,سكني,1,18000,100
2026,1,الرياض,مرات,الغدير,شقة,سكني,2,14000,140
2026,1,الرياض,حوطه سدير,الربعة,شقة,سكني,2,7200,37.33
2026,1,الرياض,الرياض,المهدية,فيلا,سكني,132,70668.42,284.17
2026,1,الرياض,الرياض,البيان,فيلا,سكني,29,51208.69,165.4
2026,1,الرياض,رماح,الزهور,فيلا,سكني,1,38000,60.8
2026,1,الرياض,الرياض,السويدي,دوبلاكس,سكني,2,37500,177.25
2026,1,الرياض,الأفلاج,الملك فهد,محل,تجاري,9,0,0
2026,1,الرياض,الرياض,الخالدية/الدرعية,محل,تجاري,26,0,0
2026,1,الرياض,الرياض,طيبة,محل,تجاري,31,0,0
2026,1,الرياض,الحوي,الحوي,شقة,سكني,1,18000,94.73
2026,1,الرياض,الهياثم,الديرة,محل,تجاري,8,0,0
2026,1,الرياض,المجمعة,الأندلس,محل,تجاري,45,0,0
2026,1,الرياض,الخرج,غياضة,فيلا,سكني,3,50000,208.33
2026,1,الرياض,الهياثم,مشرفة,فيلا,سكني,22,35562.5,113.87
2026,1,الرياض,ضرما,البطين,شقة,سكني,2,18000,122.54
2026,1,الرياض,شقراء,الربيع,دور,سكني,1,7000,66.66
2026,1,الرياض,ضرما,البديع الشرقى,شقة,سكني,17,16000,114.75
2026,1,الرياض,الرياض,الورود,فيلا,سكني,105,104618.29,375.76
2026,1,الرياض,الرياض,طويق,محل,تجاري,1789,0,0
2026,1,الرياض,الجمش - ام طليحه,ام طليحه,شقة,سكني,1,18000,180
2026,1,الرياض,ضرما,النخيل,شقة,سكني,9,17275,94.96
2026,1,الرياض,الرياض,الدفاع,شقة,سكني,37,24879.54,166.09
2026,1,الرياض,الرياض,ظهرة البديعة,شقة,سكني,687,21720.36,198.64
2026,1,الرياض,الخرج,مناطق خاصة,شقة,سكني,38,13156.37,108.46
2026,1,الرياض,المزاحمية,الغطغط,محل,تجاري,1,0,0
2026,1,الرياض,وادي الدواسر,نزوى,دور,سكني,2,14000,59.62
2026,1,الرياض,المجمعة,الأمير سلطان بن عبدالعزيز,دور,سكني,19,19993.33,114.89
2026,1,الرياض,المجمعة,مزارع الثغيب وروضة جوي,محل,تجاري,1,0,0
2026,1,الرياض,المجمعة - تمير,المراجيم,دور,سكني,1,14000,56
2026,1,الرياض,الرياض,الورود,دور,سكني,150,45349.43,244.45
2026,1,الرياض,وادي الدواسر,العقيق,دور,سكني,15,25000,116.6
2026,1,الرياض,عفيف,الريان,شقة,سكني,46,13047.45,90.44
2026,1,الرياض,تمرة,تمره,شقة,سكني,25,10495.65,65.53
2026,1,الرياض,الخرج,الثليماء,شقة,سكني,1,10000,71.42
2026,1,الرياض,القويعية - الرويضة,النهضة,شقة,سكني,4,9725,72.62
2026,1,الرياض,المجمعة,المرقب,استديو,سكني,3,10100,134.66
2026,1,الرياض,الرياض,الربوة,فيلا,سكني,156,90389.5,350.46
2026,1,الرياض,الخرج,الجامعة,مكتب,تجاري,1,0,0
2026,1,الرياض,الرياض,العريجاء الغربي,معرض تجاري,تجاري,26,0,0
2026,1,الرياض,الخرج,الناصفة,دور,سكني,21,16505.88,71.22
2026,1,الرياض,الزلفي,أحد,محل,تجاري,1,0,0
2026,1,الرياض,المعتادية,المعتادية,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الريان,دوبلاكس,سكني,7,62050,327.35
2026,1,الرياض,الرياض,الصالحية,مكتب,تجاري,7,0,0
2026,1,الرياض,حريملاء,النهضة,شقة,سكني,25,13842.3,115
2026,1,الرياض,القويعية,الخالدية,شقة,سكني,3,14000,98.18
2026,1,الرياض,الرين,الفتح,دور,سكني,3,6800,27.68
2026,1,الرياض,ثادق,العزيزية,شقة,سكني,7,10366.66,80.34
2026,1,الرياض,ابو عرينه,ابو عرينه,شقة,سكني,1,12000,66.66
2026,1,الرياض,حلبان,مخطط رقم 4,شقة,سكني,1,8000,61.53
2026,1,الرياض,الرياض,الحمراء,معرض تجاري,تجاري,24,0,0
2026,1,الرياض,الرياض,أم الحمام الشرقي,معرض تجاري,تجاري,14,0,0
2026,1,الرياض,الجبيلة,عقرباء,شقة,سكني,209,27696.76,198.92
2026,1,الرياض,الرياض,الملك سلمان,دور,سكني,50,76961.56,373.6
2026,1,الرياض,الدوادمي,الخليج,شقة,سكني,5,11375,73.79
2026,1,الرياض,الرياض,الرحمانية,معرض تجاري,تجاري,68,0,0
2026,1,الرياض,الرياض,المرسلات,دور,سكني,62,57365.3,317.77
2026,1,الرياض,الخرج,فرزان,محل,تجاري,25,0,0
2026,1,الرياض,حريملاء,النخيل,استديو,سكني,1,7500,300
2026,1,الرياض,الرياض,البطحاء,شقة,سكني,36,23375,184.85
2026,1,الرياض,الرياض,العريجاء,محل,تجاري,22,0,0
2026,1,الرياض,هجرة ومزارع بوضان,حي بوضان,شقة,سكني,2,18000,90
2026,1,الرياض,حوطه بنى تميم,السلام,شقة,سكني,77,10989.13,84.48
2026,1,الرياض,الرياض,الملك عبدالعزيز,شقة,سكني,390,34296.82,341.11
2026,1,الرياض,مرات,كميت,محل,تجاري,5,0,0
2026,1,الرياض,جهام,جهام,فيلا,سكني,1,12000,60
2026,1,الرياض,حريملاء,الحزم,شقة,سكني,24,9885.33,98.97
2026,1,الرياض,الرياض,سلام,استديو,سكني,4,8400,221.33
2026,1,الرياض,الدوادمي - البرود,البرود,شقة,سكني,1,15000,93.75
2026,1,الرياض,الأفلاج,الصالحية,شقة,سكني,23,13321.42,103.02
2026,1,الرياض,الأفلاج,الادارية غرب,شقة,سكني,2,9250,76.57
2026,1,الرياض,الفويسه,الفويسه,شقة,سكني,1,14400,93.5
2026,1,الرياض,عشيره المخامر,عشيره المخامر,شقة,سكني,1,10000,166.66
2026,1,الرياض,المزاحمية,الريف,فيلا,سكني,1,40000,158.73
2026,1,الرياض,وادي الدواسر,اللدام الجنوبي,مكتب,تجاري,1,0,0
2026,1,الرياض,الخرج,مناطق خاصة,دوبلاكس,سكني,1,20400,88.69
2026,1,الرياض,الرياض,الخير,فيلا,سكني,5,27500,93.69
2026,1,الرياض,الرياض,النموذجية,استديو,سكني,5,14375,226.25
2026,1,الرياض,الخرج,العفجه,دور,سكني,1,22000,80.79
2026,1,الرياض,الرياض,النزهة,دوبلاكس,سكني,7,75783.33,391.08
2026,1,الرياض,الرياض,السلي,معرض تجاري,تجاري,46,0,0
2026,1,الرياض,الرياض,المعيزيلة,محل,تجاري,86,0,0
2026,1,الرياض,الرياض,بدر,استديو,سكني,127,13854.31,326.1
2026,1,الرياض,حريملاء,حي ج1,محل,تجاري,2,0,0
2026,1,الرياض,القويعية,الخالدية,دور,سكني,1,10000,66.66
2026,1,الرياض,الرياض,خشم العان,دور,سكني,3,31600,191.28
2026,1,الرياض,الرياض,القادسية,دور,سكني,115,47544.21,199.69
2026,1,الرياض,الرياض,البديعة,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,الخرج,العدامة,شقة,سكني,22,15486.66,137.86
2026,1,الرياض,حوطه بنى تميم,الحلة,محل,تجاري,153,0,0
2026,1,الرياض,الرياض,المحمدية,دور,سكني,23,67140,293.72
2026,1,الرياض,الدلم,الوادي,دور,سكني,3,31666.66,113.33
2026,1,الرياض,الرياض,الدحو,معرض تجاري,تجاري,3,0,0
2026,1,الرياض,الخرج,السلام,شقة,سكني,1112,13063.68,121.17
2026,1,الرياض,حريملاء,حي ج1,شقة,سكني,5,14333.33,125.55
2026,1,الرياض,القويعية,الفيضة,استديو,سكني,1,9000,75
2026,1,الرياض,الدوادمي,العليا,دوبلاكس,سكني,4,13666.66,52.45
2026,1,الرياض,حريملاء,حي ج9,استديو,سكني,2,10800,192
2026,1,الرياض,الخرج,القطار,فيلا,سكني,3,32133.33,112.68
2026,1,الرياض,حوطه بنى تميم,اسفل الباطن,استديو,سكني,2,5000,78.12
2026,1,الرياض,آل بريك,حي العبيديات,شقة,سكني,4,16475,94.19
2026,1,الرياض,الرياض,المرقب,فيلا,سكني,2,28000,166.17
2026,1,الرياض,الخرج,طويق,دوبلاكس,سكني,6,23437.16,107.91
2026,1,الرياض,السره,السره,شقة,سكني,1,16000,160
2026,1,الرياض,الخرج,العالية,محل,تجاري,343,0,0
2026,1,الرياض,أشيقر,مخطط رقم 247,دور,سكني,3,11000,83.75
2026,1,الرياض,الرياض,ظهره العودة غرب,دور,سكني,11,36272.72,179.72
2026,1,الرياض,حريملاء,الديرة,محل,تجاري,9,0,0
2026,1,الرياض,حوطه بنى تميم,الغضا,شقة,سكني,5,10375,70.78
2026,1,الرياض,الدوادمي,الفيصلية,مكتب,تجاري,3,0,0
2026,1,الرياض,الرياض,السويدي,دور,سكني,244,26956.59,124.27
2026,1,الرياض,جلاجل,النموذجية,شقة,سكني,7,12385.71,62.71
2026,1,الرياض,الرياض,الملك فهد,مكتب,تجاري,120,0,0
2026,1,الرياض,ساجر,الأندلس,دور,سكني,4,15000,52.5
2026,1,الرياض,حوطه سدير,الجنوبية بسدير,محل,تجاري,2,0,0
2026,1,الرياض,العدالات,ام رغل,شقة,سكني,1,15000,112.5
2026,1,الرياض,الغاط,النخيل,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الرياض,السليمانية/الدرعية,مكتب,تجاري,3,0,0
2026,1,الرياض,رماح,التعاون,شقة,سكني,8,14571.42,91.42
2026,1,الرياض,حوطه بنى تميم,نجد,شقة,سكني,11,9083.33,68.33
2026,1,الرياض,الرياض,الندى,محل,تجاري,14,0,0
2026,1,الرياض,ثادق,الوادي,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,الشفاء,استديو,سكني,28,13295.14,366.54
2026,1,الرياض,الرياض,النسيم الغربي,شقة,سكني,2915,21546.12,211.56
2026,1,الرياض,الدوادمي,الدرع,دوبلاكس,سكني,4,15625,76.57
2026,1,الرياض,الدوادمي - البجادية,مركز الشرارة,شقة,سكني,4,20850,195
2026,1,الرياض,الخرج,العيون,شقة,سكني,59,16229.26,108.41
2026,1,الرياض,الرياض,العريجاء,دور,سكني,20,21827.77,141.03
2026,1,الرياض,الرياض,غبيرا,استديو,سكني,50,12875,416.05
2026,1,الرياض,الدوادمي,الخالدية,دوبلاكس,سكني,14,14358.92,70.9
2026,1,الرياض,الرياض,الشرفية,مكتب,تجاري,3,0,0
2026,1,الرياض,وادي الدواسر,المعتلا,فيلا,سكني,1,12000,80
2026,1,الرياض,الرياض,الورود,دوبلاكس,سكني,3,100000,281.87
2026,1,الرياض,الرياض,ثليم,مكتب,تجاري,28,0,0
2026,1,الرياض,الدلم,الناصرية,استديو,سكني,1,10000,111.11
2026,1,الرياض,الهدار,الفيحاء,شقة,سكني,1,13200,176
2026,1,الرياض,القويعية - الرويضة,المصيف,دور,سكني,1,12000,54.54
2026,1,الرياض,الرياض,المروة,فيلا,سكني,10,38000,129.52
2026,1,الرياض,الرياض,السويدي الغربي,شقة,سكني,653,20012.5,176.97
